bh_id,country,swl_m,swl_date,comment_water_level,data_owner,contact_person,email,file_name,latitude,longitude
A3N0015,South Africa,14.78,1982-07-20,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.78,1982-08-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.97,1982-09-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.05,1982-10-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.27,1982-11-10,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.33,1982-12-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.43,1983-01-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.3,1983-02-09,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.43,1983-03-10,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.89,1983-04-11,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,16.07,1983-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,16.03,1983-06-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,16.01,1983-07-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.21,1983-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.37,1983-09-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.37,1983-10-25,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.36,1983-11-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.39,1983-12-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,18.66,1984-01-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,18.76,1984-02-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,18.77,1984-03-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.06,1984-04-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.08,1984-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.21,1984-07-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.41,1984-08-03,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.32,1984-09-05,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.44,1984-10-01,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.45,1984-11-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.3,1984-12-04,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.66,1985-01-08,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.4,1985-03-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.43,1985-04-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.43,1985-05-07,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
