FID,bh_id_sadc,bh_id,bh_type,country,longitude,latitude,geod_datum,elev_m_dem,elevation,bh_depth,compl_date,swl_m,swl_date,yield_l_s,yieldtype,ec_ms_m,tds_mg_l,f_mg_l,no3_mg_l,lith,reliabilit,bh_status,hgm_litho,hgm_aqtype,hgm_produc,dataowner,contact_person,email,file_name,province,wgs84
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3417,665410,2526AA00213,unknown,South Africa,26.11635,-25.21728,WGS84,1052,1040,48.8,1949-05-04,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,QRTZ,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.11635 -25.21728
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-33f0,643383,2426CC00350,unknown,South Africa,26.0721,-24.78807,WGS84,1140,1140,81.0,1992-08-24,40.6,1992-09-17,0.65,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,CLCR,DLRT,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0721 -24.78807
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-33c1,665546,2526AA00350,unknown,South Africa,26.16686,-25.04173,WGS84,1080,1080,53.0,1900-01-01,34.6,1990-02-19,1.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16686 -25.04173
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-33b2,663578,2525BB00152,unknown,South Africa,25.83295,-25.06729,WGS84,1074,1080,76.2,1961-09-08,35.1,1961-09-08,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.83295 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-339e,643089,2426CC00056,unknown,South Africa,26.1163,-24.86733,WGS84,1138,1140,83.2,1919-04-16,57.9,1919-04-16,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"ALVM,CLAY,GRNT,GRVL,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1163 -24.86733
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-339c,663488,2525BB00062,unknown,South Africa,25.91631,-25.15061,WGS84,1115,1100,74.7,1963-07-26,36.6,1963-07-26,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.91631 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-336a,665448,2526AA00251,unknown,South Africa,26.16636,-25.15061,WGS84,1057,1040,49.7,1948-12-11,37.5,1948-12-11,0.03,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16636 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-331e,643056,2426CC00023,unknown,South Africa,26.15407,-24.89813,WGS84,1051,1040,77.1,1951-06-23,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,GRNT,GRVL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.15407 -24.89813
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-331c,663639,2525BB00216,unknown,South Africa,25.96631,-25.13395,WGS84,1152,1160,39.6,1962-12-10,30.5,1962-12-10,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"HNFL,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96631 -25.13395
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3303,663461,2525BB00035,unknown,South Africa,25.91631,-25.15061,WGS84,1115,1100,90.8,1957-11-30,46.9,1957-11-30,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.91631 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-32e9,663538,2525BB00112,unknown,South Africa,25.98297,-25.10062,WGS84,1146,1140,100.0,1980-01-17,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,QRTZ,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.98297 -25.10062
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-32cb,666158,2526AC00332,unknown,South Africa,26.08463,-25.42338,WGS84,1256,1240,48.0,1994-03-02,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,DLRT,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.08463 -25.42338
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3250,642214,2425DD00096,unknown,South Africa,25.86935,-24.88396,WGS84,1039,1070,32.9,1960-07-02,15.2,1960-07-02,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.86935 -24.88396
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3242,665907,2526AC00080,unknown,South Africa,26.0163,-25.25895,WGS84,1105,1100,65.5,1922-01-19,52.4,1922-01-19,0.2,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"ALVM,BLCL,DIBS,GRCL,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0163 -25.25895
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3220,663849,2525BD00104,unknown,South Africa,25.88295,-25.29282,WGS84,1283,1280,52.4,1947-06-12,22.9,1947-06-12,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,DIBS,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.88295 -25.29282
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-31db,665480,2526AA00283,unknown,South Africa,26.1663,-25.15083,WGS84,1057,1040,80.8,1969-08-15,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,QRTZ,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1663 -25.15083
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3196,643333,2426CC00300,unknown,South Africa,26.13308,-24.76731,WGS84,1121,1120,113.0,1974-01-31,32.0,1974-01-31,0.28,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,DLRT",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.13308 -24.76731
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-318c,665397,2526AA00200,unknown,South Africa,26.04965,-25.08395,WGS84,1140,1140,83.8,1968-10-24,51.8,1968-10-24,2.13,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,NORT,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.04965 -25.08395
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3189,665326,2526AA00126,unknown,South Africa,26.0913,-25.1507,WGS84,1098,1100,93.9,1956-05-31,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0913 -25.1507
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3166,663909,2525BD00166,unknown,South Africa,25.96004,-25.25397,WGS84,1107,2000,101.0,1993-10-07,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96004 -25.25397
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-30f7,665335,2526AA00136,unknown,South Africa,26.0913,-25.15075,WGS84,1098,1100,67.7,1960-08-16,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,NORT,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0913 -25.15075
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-30ef,665597,2526AA00402,unknown,South Africa,26.09129,-25.14866,WGS84,1097,1100,134.0,1991-07-31,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,QRTZ,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09129 -25.14866
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-30b9,642138,2425DD00012,unknown,South Africa,25.88974,-24.81601,WGS84,1039,1180,40.5,1900-01-01,26.2,2000-08-15,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.88974 -24.81601
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-30a4,643381,2426CC00348,unknown,South Africa,26.03351,-24.84841,WGS84,1205,1210,100.0,1999-12-01,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.03351 -24.84841
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3090,665368,2526AA00171,unknown,South Africa,26.1413,-25.06729,WGS84,1075,1060,49.1,1920-07-15,10.4,1920-07-15,4.21,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"ALVM,LMSN,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1413 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3088,665839,2526AC00012,unknown,South Africa,26.06636,-25.3006,WGS84,1186,1200,48.8,1963-04-19,32.6,1963-04-19,0.07,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,GRVL,NORT",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.06636 -25.3006
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3085,643362,2426CC00329,unknown,South Africa,26.0513,-24.79258,WGS84,1139,1140,61.4,1900-01-01,32.8,1995-07-30,0.73,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0513 -24.79258
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-303d,642722,2426CA00110,unknown,South Africa,25.93301,-24.76731,WGS84,1060,1100,59.4,1964-05-08,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,DLRT,GRVL",unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.93301 -24.76731
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3029,665363,2526AA00166,unknown,South Africa,26.09157,-25.15061,WGS84,1098,1100,113.7,1970-09-01,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,GRVL,NORT",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09157 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-300b,643363,2426CC00330,unknown,South Africa,26.05324,-24.78758,WGS84,1125,1140,70.4,1900-01-01,28.3,1995-07-31,0.51,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.05324 -24.78758
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-300a,665374,2526AA00177,unknown,South Africa,26.13269,-25.06732,WGS84,1078,1060,56.4,1954-08-10,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.13269 -25.06732
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-3002,665337,2526AA00138,unknown,South Africa,26.0913,-25.15076,WGS84,1098,1100,56.4,1960-09-27,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"GRVL,NORT,SNDS",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0913 -25.15076
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2ff5,663658,2525BB00235,unknown,South Africa,25.96215,-25.17089,WGS84,1148,1140,66.0,1990-10-29,14.0,1990-10-29,1.25,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96215 -25.17089
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2fcb,643205,2426CC00172,unknown,South Africa,26.09978,-24.98396,WGS84,1094,1100,47.6,1962-02-08,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,HNFL,NORT",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09978 -24.98396
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2fc0,643201,2426CC00168,unknown,South Africa,26.09963,-24.98409,WGS84,1094,1100,64.0,1957-11-06,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,HNFL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09963 -24.98409
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2fb3,665996,2526AC00169,unknown,South Africa,26.1163,-25.31733,WGS84,1181,1180,64.0,1966-10-14,32.6,1966-10-14,0.81,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,SNDS,SOIL,VNQZ,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1163 -25.31733
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2fa9,665578,2526AA00382,unknown,South Africa,26.14129,-25.07146,WGS84,1076,1070,230.0,1987-12-08,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLGM,GRNT",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.14129 -25.07146
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2fa1,663477,2525BB00051,unknown,South Africa,25.91631,-25.15061,WGS84,1115,1100,65.5,1960-12-02,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"GRVL,HNFL,NORT,SNDS,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.91631 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2f98,643330,2426CC00297,unknown,South Africa,26.13296,-24.76742,WGS84,1121,1120,121.3,1971-07-27,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,CLAY,DLMT",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.13296 -24.76742
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2f96,663829,2525BD00083,unknown,South Africa,25.79962,-25.3006,WGS84,1246,1260,-9999.0,1961-08-05,15.2,1961-08-05,2.35,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SHLE,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.79962 -25.3006
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2f6b,665595,2526AA00400,unknown,South Africa,26.09129,-25.04228,WGS84,1086,1080,130.0,1990-04-17,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DLRT,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09129 -25.04228
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2f15,643238,2426CC00205,unknown,South Africa,26.14966,-24.9673,WGS84,1063,1060,45.1,1938-06-23,30.5,1938-06-23,0.05,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,LTRT,NORT",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.14966 -24.9673
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2f01,665279,2526AA00079,unknown,South Africa,26.06636,-25.23394,WGS84,1076,1060,32.9,1959-07-02,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,NORT,SNDS",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.06636 -25.23394
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2ef8,642169,2425DD00046,unknown,South Africa,25.86907,-24.90591,WGS84,1046,1040,100.0,1980-10-09,6.2,1980-10-09,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.86907 -24.90591
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2edb,665385,2526AA00188,unknown,South Africa,26.14139,-25.06729,WGS84,1075,1060,97.0,1969-04-27,59.7,1969-04-27,0.01,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,NORT,QRTZ,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.14139 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2ed3,663920,2525BD00177,unknown,South Africa,25.79885,-25.32207,WGS84,1198,1200,71.0,1991-10-30,8.6,1991-10-30,5.7,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLGM,SLSN,SNDS,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.79885 -25.32207
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2ec8,643193,2426CC00160,unknown,South Africa,26.09963,-24.98406,WGS84,1094,1100,56.1,1955-06-04,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09963 -24.98406
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_-2eb2,665233,2526AA00033,unknown,South Africa,26.09963,-25.05064,WGS84,1067,1060,76.5,1940-03-26,27.4,1940-03-26,0.57,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,TUFF,VNQZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09963 -25.05064
